2554,EASTERN LANCASTER CO SD,GARDEN SPOT SHS,S,Total,All Students,215,33.95,35.81,16.28,13.95,100
2554,EASTERN LANCASTER CO SD,GARDEN SPOT SHS,S,11,Historically Underperforming,71,23.94,25.35,12.68,38.03,
2554,EASTERN LANCASTER CO SD,GARDEN SPOT SHS,S,Total,Historically Underperforming,71,23.94,25.35,12.68,38.03,
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,E,11,All Students,176,9.09,63.07,19.32,8.52,
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,E,Total,All Students,176,9.09,63.07,19.32,8.52,97
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,E,11,Historically Underperforming,64,6.25,42.19,32.81,18.75,
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,E,Total,Historically Underperforming,64,6.25,42.19,32.81,18.75,
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,M,11,All Students,176,18.18,52.27,18.75,10.8,
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,M,Total,All Students,176,18.18,52.27,18.75,10.8,100
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,M,11,Historically Underperforming,64,9.38,35.94,28.13,26.56,
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,M,Total,Historically Underperforming,64,9.38,35.94,28.13,26.56,
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,S,11,All Students,176,15.34,49.43,20.45,14.77,
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,S,Total,All Students,176,15.34,49.43,20.45,14.77,98
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,S,11,Historically Underperforming,64,6.25,34.38,26.56,32.81,
2740,EASTERN LEBANON CO SD,EASTERN LEBANON CO S,S,Total,Historically Underperforming,64,6.25,34.38,26.56,32.81,
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,E,11,All Students,65,0,38.46,50.77,10.77,
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,E,Total,All Students,65,0,38.46,50.77,10.77,70
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,E,11,Historically Underperforming,65,0,38.46,50.77,10.77,
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,E,Total,Historically Underperforming,65,0,38.46,50.77,10.77,
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,M,11,All Students,68,0,14.71,55.88,29.41,
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,M,Total,All Students,68,0,14.71,55.88,29.41,74
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,M,11,Historically Underperforming,68,0,14.71,55.88,29.41,
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,M,Total,Historically Underperforming,68,0,14.71,55.88,29.41,
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,S,11,All Students,67,0,17.91,35.82,46.27,
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,S,Total,All Students,67,0,17.91,35.82,46.27,85
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,S,11,Historically Underperforming,67,0,17.91,35.82,46.27,
8127,EASTERN UNIVERSITY ACAD CS,EASTERN UNIVERSITY ACAD CS,S,Total,Historically Underperforming,67,0,17.91,35.82,46.27,
4564,EASTERN YORK SD,EASTERN YORK HS,E,11,All Students,170,9.41,73.53,14.71,2.35,
4564,EASTERN YORK SD,EASTERN YORK HS,E,Total,All Students,170,9.41,73.53,14.71,2.35,92
4564,EASTERN YORK SD,EASTERN YORK HS,E,11,Historically Underperforming,64,1.56,64.06,28.13,6.25,
4564,EASTERN YORK SD,EASTERN YORK HS,E,Total,Historically Underperforming,64,1.56,64.06,28.13,6.25,
4564,EASTERN YORK SD,EASTERN YORK HS,M,11,All Students,168,26.79,47.02,23.21,2.98,
4564,EASTERN YORK SD,EASTERN YORK HS,M,Total,All Students,168,26.79,47.02,23.21,2.98,76
4564,EASTERN YORK SD,EASTERN YORK HS,M,11,Historically Underperforming,63,6.35,44.44,42.86,6.35,
4564,EASTERN YORK SD,EASTERN YORK HS,M,Total,Historically Underperforming,63,6.35,44.44,42.86,6.35,
4564,EASTERN YORK SD,EASTERN YORK HS,S,11,All Students,169,21.89,45.56,22.49,10.06,
4564,EASTERN YORK SD,EASTERN YORK HS,S,Total,All Students,169,21.89,45.56,22.49,10.06,50
4564,EASTERN YORK SD,EASTERN YORK HS,S,11,Historically Underperforming,64,6.25,40.63,32.81,20.31,
4564,EASTERN YORK SD,EASTERN YORK HS,S,Total,Historically Underperforming,64,6.25,40.63,32.81,20.31,
3482,EASTON AREA SD,EASTON AREA HS,E,11,All Students,592,3.21,61.49,28.21,7.09,
3482,EASTON AREA SD,EASTON AREA HS,E,Total,All Students,592,3.21,61.49,28.21,7.09,50
3482,EASTON AREA SD,EASTON AREA HS,E,11,Historically Underperforming,272,1.1,47.43,38.97,12.5,
3482,EASTON AREA SD,EASTON AREA HS,E,Total,Historically Underperforming,272,1.1,47.43,38.97,12.5,
3482,EASTON AREA SD,EASTON AREA HS,M,11,All Students,587,11.75,51.62,30.32,6.3,
3482,EASTON AREA SD,EASTON AREA HS,M,Total,All Students,587,11.75,51.62,30.32,6.3,50
3482,EASTON AREA SD,EASTON AREA HS,M,11,Historically Underperforming,273,6.96,39.93,41.39,11.72,
3482,EASTON AREA SD,EASTON AREA HS,M,Total,Historically Underperforming,273,6.96,39.93,41.39,11.72,
3482,EASTON AREA SD,EASTON AREA HS,S,11,All Students,589,22.07,36.33,23.94,17.66,
3482,EASTON AREA SD,EASTON AREA HS,S,Total,All Students,589,22.07,36.33,23.94,17.66,95
3482,EASTON AREA SD,EASTON AREA HS,S,11,Historically Underperforming,270,12.96,28.15,29.63,29.26,
3482,EASTON AREA SD,EASTON AREA HS,S,Total,Historically Underperforming,270,12.96,28.15,29.63,29.26,
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,E,11,All Students,202,6.93,65.84,22.28,4.95,
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,E,Total,All Students,202,6.93,65.84,22.28,4.95,50
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,E,11,Historically Underperforming,73,4.11,47.95,39.73,8.22,
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,E,Total,Historically Underperforming,73,4.11,47.95,39.73,8.22,
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,M,11,All Students,201,8.46,54.23,34.33,2.99,
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,M,Total,All Students,201,8.46,54.23,34.33,2.99,50
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,M,11,Historically Underperforming,72,4.17,38.89,48.61,8.33,
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,M,Total,Historically Underperforming,72,4.17,38.89,48.61,8.33,
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,S,11,All Students,201,20.9,34.83,25.87,18.41,
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,S,Total,All Students,201,20.9,34.83,25.87,18.41,59
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,S,11,Historically Underperforming,72,12.5,26.39,29.17,31.94,
144,ELIZABETH FORWARD SD,ELIZABETH FORWARD SH,S,Total,Historically Underperforming,72,12.5,26.39,29.17,31.94,
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,E,11,All Students,284,8.1,77.11,12.68,2.11,
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,E,Total,All Students,284,8.1,77.11,12.68,2.11,100
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,E,11,Historically Underperforming,81,2.47,59.26,30.86,7.41,
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,E,Total,Historically Underperforming,81,2.47,59.26,30.86,7.41,
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,M,11,All Students,287,14.98,60.63,21.95,2.44,
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,M,Total,All Students,287,14.98,60.63,21.95,2.44,71
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,M,11,Historically Underperforming,82,6.1,43.9,42.68,7.32,
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,M,Total,Historically Underperforming,82,6.1,43.9,42.68,7.32,
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,S,11,All Students,283,19.43,54.42,18.37,7.77,
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,S,Total,All Students,283,19.43,54.42,18.37,7.77,100
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,S,11,Historically Underperforming,81,12.35,41.98,27.16,18.52,
2562,ELIZABETHTOWN AREA SD,ELIZABETHTOWN AREA S,S,Total,Historically Underperforming,81,12.35,41.98,27.16,18.52,
6418,ELK LAKE SD,ELK LAKE JSHS,E,11,All Students,75,9.33,66.67,21.33,2.67,
6418,ELK LAKE SD,ELK LAKE JSHS,E,Total,All Students,75,9.33,66.67,21.33,2.67,52
6418,ELK LAKE SD,ELK LAKE JSHS,E,11,Historically Underperforming,34,8.82,58.82,26.47,5.88,
6418,ELK LAKE SD,ELK LAKE JSHS,E,Total,Historically Underperforming,34,8.82,58.82,26.47,5.88,
6418,ELK LAKE SD,ELK LAKE JSHS,M,11,All Students,75,6.67,72,16,5.33,
6418,ELK LAKE SD,ELK LAKE JSHS,M,Total,All Students,75,6.67,72,16,5.33,50
6418,ELK LAKE SD,ELK LAKE JSHS,M,11,Historically Underperforming,34,8.82,67.65,11.76,11.76,
6418,ELK LAKE SD,ELK LAKE JSHS,M,Total,Historically Underperforming,34,8.82,67.65,11.76,11.76,
6418,ELK LAKE SD,ELK LAKE JSHS,S,11,All Students,75,14.67,58.67,20,6.67,
6418,ELK LAKE SD,ELK LAKE JSHS,S,Total,All Students,75,14.67,58.67,20,6.67,50
6418,ELK LAKE SD,ELK LAKE JSHS,S,11,Historically Underperforming,34,17.65,50,20.59,11.76,
6418,ELK LAKE SD,ELK LAKE JSHS,S,Total,Historically Underperforming,34,17.65,50,20.59,11.76,
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,E,11,All Students,119,5.04,69.75,19.33,5.88,
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,E,Total,All Students,119,5.04,69.75,19.33,5.88,50
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,E,11,Historically Underperforming,43,0,58.14,27.91,13.95,
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,E,Total,Historically Underperforming,43,0,58.14,27.91,13.95,
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,M,11,All Students,117,9.4,67.52,21.37,1.71,
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,M,Total,All Students,117,9.4,67.52,21.37,1.71,50
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,M,11,Historically Underperforming,43,9.3,58.14,27.91,4.65,
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,M,Total,Historically Underperforming,43,9.3,58.14,27.91,4.65,
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,S,11,All Students,119,22.69,52.94,15.13,9.24,
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,S,Total,All Students,119,22.69,52.94,15.13,9.24,84
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,S,11,Historically Underperforming,43,27.91,37.21,13.95,20.93,
2675,ELLWOOD CITY AREA SD,LINCOLN JSHS,S,Total,Historically Underperforming,43,27.91,37.21,13.95,20.93,
6293,EPHRATA AREA SD,EPHRATA SHS,E,11,All Students,303,10.89,75.91,11.88,1.32,
6293,EPHRATA AREA SD,EPHRATA SHS,E,Total,All Students,303,10.89,75.91,11.88,1.32,100
6293,EPHRATA AREA SD,EPHRATA SHS,E,11,Historically Underperforming,112,7.14,61.61,27.68,3.57,
6293,EPHRATA AREA SD,EPHRATA SHS,E,Total,Historically Underperforming,112,7.14,61.61,27.68,3.57,
6293,EPHRATA AREA SD,EPHRATA SHS,M,11,All Students,304,31.58,56.58,9.87,1.97,
6293,EPHRATA AREA SD,EPHRATA SHS,M,Total,All Students,304,31.58,56.58,9.87,1.97,100
6293,EPHRATA AREA SD,EPHRATA SHS,M,11,Historically Underperforming,113,17.7,56.64,20.35,5.31,
6293,EPHRATA AREA SD,EPHRATA SHS,M,Total,Historically Underperforming,113,17.7,56.64,20.35,5.31,
6293,EPHRATA AREA SD,EPHRATA SHS,S,11,All Students,303,45.54,34.65,13.53,6.27,
6293,EPHRATA AREA SD,EPHRATA SHS,S,Total,All Students,303,45.54,34.65,13.53,6.27,100
6293,EPHRATA AREA SD,EPHRATA SHS,S,11,Historically Underperforming,112,27.68,36.61,22.32,13.39,
6293,EPHRATA AREA SD,EPHRATA SHS,S,Total,Historically Underperforming,112,27.68,36.61,22.32,13.39,
7294,ERIE CITY SD,CENTRAL HS,E,11,All Students,229,0,63.32,33.19,3.49,
7294,ERIE CITY SD,CENTRAL HS,E,Total,All Students,229,0,63.32,33.19,3.49,53
7294,ERIE CITY SD,CENTRAL HS,E,11,Historically Underperforming,183,0,57.38,38.8,3.83,
7294,ERIE CITY SD,CENTRAL HS,E,Total,Historically Underperforming,183,0,57.38,38.8,3.83,
7294,ERIE CITY SD,CENTRAL HS,M,11,All Students,231,2.16,53.25,41.99,2.6,
7294,ERIE CITY SD,CENTRAL HS,M,Total,All Students,231,2.16,53.25,41.99,2.6,66
7294,ERIE CITY SD,CENTRAL HS,M,11,Historically Underperforming,184,2.17,49.46,45.11,3.26,
7294,ERIE CITY SD,CENTRAL HS,M,Total,Historically Underperforming,184,2.17,49.46,45.11,3.26,
7294,ERIE CITY SD,CENTRAL HS,S,11,All Students,229,0.87,30.13,45.41,23.58,
7294,ERIE CITY SD,CENTRAL HS,S,Total,All Students,229,0.87,30.13,45.41,23.58,50
7294,ERIE CITY SD,CENTRAL HS,S,11,Historically Underperforming,183,0,26.78,45.9,27.32,
7294,ERIE CITY SD,CENTRAL HS,S,Total,Historically Underperforming,183,0,26.78,45.9,27.32,
7515,ERIE CITY SD,COLLEGIATE ACAD HS,E,11,All Students,172,11.63,83.14,5.23,0,
7515,ERIE CITY SD,COLLEGIATE ACAD HS,E,Total,All Students,172,11.63,83.14,5.23,0,50
7515,ERIE CITY SD,COLLEGIATE ACAD HS,E,11,Historically Underperforming,68,7.35,88.24,4.41,0,
7515,ERIE CITY SD,COLLEGIATE ACAD HS,E,Total,Historically Underperforming,68,7.35,88.24,4.41,0,
7515,ERIE CITY SD,COLLEGIATE ACAD HS,M,11,All Students,169,34.91,60.36,4.14,0.59,
7515,ERIE CITY SD,COLLEGIATE ACAD HS,M,Total,All Students,169,34.91,60.36,4.14,0.59,54
7515,ERIE CITY SD,COLLEGIATE ACAD HS,M,11,Historically Underperforming,67,23.88,73.13,2.99,0,
7515,ERIE CITY SD,COLLEGIATE ACAD HS,M,Total,Historically Underperforming,67,23.88,73.13,2.99,0,
7515,ERIE CITY SD,COLLEGIATE ACAD HS,S,11,All Students,171,32.16,59.65,7.6,0.58,
7515,ERIE CITY SD,COLLEGIATE ACAD HS,S,Total,All Students,171,32.16,59.65,7.6,0.58,69
7515,ERIE CITY SD,COLLEGIATE ACAD HS,S,11,Historically Underperforming,67,17.91,71.64,10.45,0,
7515,ERIE CITY SD,COLLEGIATE ACAD HS,S,Total,Historically Underperforming,67,17.91,71.64,10.45,0,
2026,ERIE CITY SD,EAST SHS,E,11,All Students,118,1.69,44.07,27.12,27.12,
2026,ERIE CITY SD,EAST SHS,E,Total,All Students,118,1.69,44.07,27.12,27.12,76
2026,ERIE CITY SD,EAST SHS,E,11,Historically Underperforming,111,1.8,42.34,27.93,27.93,
2026,ERIE CITY SD,EAST SHS,E,Total,Historically Underperforming,111,1.8,42.34,27.93,27.93,
2026,ERIE CITY SD,EAST SHS,M,11,All Students,118,0.85,27.97,40.68,30.51,
2026,ERIE CITY SD,EAST SHS,M,Total,All Students,118,0.85,27.97,40.68,30.51,50
2026,ERIE CITY SD,EAST SHS,M,11,Historically Underperforming,111,0.9,28.83,38.74,31.53,
2026,ERIE CITY SD,EAST SHS,M,Total,Historically Underperforming,111,0.9,28.83,38.74,31.53,
2026,ERIE CITY SD,EAST SHS,S,11,All Students,121,3.31,18.18,26.45,52.07,
2026,ERIE CITY SD,EAST SHS,S,Total,All Students,121,3.31,18.18,26.45,52.07,77
2026,ERIE CITY SD,EAST SHS,S,11,Historically Underperforming,114,3.51,18.42,26.32,51.75,
2026,ERIE CITY SD,EAST SHS,S,Total,Historically Underperforming,114,3.51,18.42,26.32,51.75,
2027,ERIE CITY SD,STRONG VINCENT HS,E,11,All Students,92,0,32.61,44.57,22.83,
2027,ERIE CITY SD,STRONG VINCENT HS,E,Total,All Students,92,0,32.61,44.57,22.83,50
2027,ERIE CITY SD,STRONG VINCENT HS,E,11,Historically Underperforming,72,0,30.56,47.22,22.22,
2027,ERIE CITY SD,STRONG VINCENT HS,E,Total,Historically Underperforming,72,0,30.56,47.22,22.22,
2027,ERIE CITY SD,STRONG VINCENT HS,M,11,All Students,92,3.26,27.17,52.17,17.39,
2027,ERIE CITY SD,STRONG VINCENT HS,M,Total,All Students,92,3.26,27.17,52.17,17.39,50
2027,ERIE CITY SD,STRONG VINCENT HS,M,11,Historically Underperforming,72,1.39,27.78,52.78,18.06,
2027,ERIE CITY SD,STRONG VINCENT HS,M,Total,Historically Underperforming,72,1.39,27.78,52.78,18.06,
2027,ERIE CITY SD,STRONG VINCENT HS,S,11,All Students,89,2.25,19.1,31.46,47.19,
2027,ERIE CITY SD,STRONG VINCENT HS,S,Total,All Students,89,2.25,19.1,31.46,47.19,50
2027,ERIE CITY SD,STRONG VINCENT HS,S,11,Historically Underperforming,70,2.86,17.14,30,50,
2027,ERIE CITY SD,STRONG VINCENT HS,S,Total,Historically Underperforming,70,2.86,17.14,30,50,
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,E,11,All Students,4,IS,IS,IS,IS,
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,E,Total,All Students,4,IS,IS,IS,IS,IS
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,E,11,Historically Underperforming,2,IS,IS,IS,IS,
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,E,Total,Historically Underperforming,2,IS,IS,IS,IS,
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,M,11,All Students,5,IS,IS,IS,IS,
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,M,Total,All Students,5,IS,IS,IS,IS,IS
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,M,11,Historically Underperforming,3,IS,IS,IS,IS,
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,M,Total,Historically Underperforming,3,IS,IS,IS,IS,
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,S,11,All Students,3,IS,IS,IS,IS,
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,S,Total,All Students,3,IS,IS,IS,IS,IS
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,S,11,Historically Underperforming,2,IS,IS,IS,IS,
5045,ERIE COUNTY TECHNICAL SCHOOL,ERIE COUNTY TECHNICAL SCHOOL,S,Total,Historically Underperforming,2,IS,IS,IS,IS,
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,E,11,All Students,8,IS,IS,IS,IS,
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,E,Total,All Students,8,IS,IS,IS,IS,IS
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,E,11,Historically Underperforming,8,IS,IS,IS,IS,
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,E,Total,Historically Underperforming,8,IS,IS,IS,IS,
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,M,11,All Students,7,IS,IS,IS,IS,
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,M,Total,All Students,7,IS,IS,IS,IS,IS
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,M,11,Historically Underperforming,7,IS,IS,IS,IS,
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,M,Total,Historically Underperforming,7,IS,IS,IS,IS,
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,S,11,All Students,4,IS,IS,IS,IS,
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,S,Total,All Students,4,IS,IS,IS,IS,IS
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,S,11,Historically Underperforming,4,IS,IS,IS,IS,
8216,ESPERANZA CYBER CS,ESPERANZA CYBER CS,S,Total,Historically Underperforming,4,IS,IS,IS,IS,
7897,EVERETT AREA SD,EVERETT AREA HS,E,11,All Students,110,3.64,73.64,19.09,3.64,
7897,EVERETT AREA SD,EVERETT AREA HS,E,Total,All Students,110,3.64,73.64,19.09,3.64,79
7897,EVERETT AREA SD,EVERETT AREA HS,E,11,Historically Underperforming,64,1.56,67.19,26.56,4.69,
7897,EVERETT AREA SD,EVERETT AREA HS,E,Total,Historically Underperforming,64,1.56,67.19,26.56,4.69,
7897,EVERETT AREA SD,EVERETT AREA HS,M,11,All Students,111,6.31,59.46,31.53,2.7,
7897,EVERETT AREA SD,EVERETT AREA HS,M,Total,All Students,111,6.31,59.46,31.53,2.7,50
7897,EVERETT AREA SD,EVERETT AREA HS,M,11,Historically Underperforming,65,4.62,53.85,36.92,4.62,
7897,EVERETT AREA SD,EVERETT AREA HS,M,Total,Historically Underperforming,65,4.62,53.85,36.92,4.62,
7897,EVERETT AREA SD,EVERETT AREA HS,S,11,All Students,110,4.55,57.27,26.36,11.82,
7897,EVERETT AREA SD,EVERETT AREA HS,S,Total,All Students,110,4.55,57.27,26.36,11.82,50
7897,EVERETT AREA SD,EVERETT AREA HS,S,11,Historically Underperforming,64,1.56,48.44,32.81,17.19,
7897,EVERETT AREA SD,EVERETT AREA HS,S,Total,Historically Underperforming,64,1.56,48.44,32.81,17.19,
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,E,11,All Students,14,0,85.71,14.29,0,
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,E,Total,All Students,14,0,85.71,14.29,0,86
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,E,11,Historically Underperforming,3,IS,IS,IS,IS,
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,E,Total,Historically Underperforming,3,IS,IS,IS,IS,
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,M,11,All Students,13,15.38,46.15,30.77,7.69,
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,M,Total,All Students,13,15.38,46.15,30.77,7.69,79
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,M,11,Historically Underperforming,3,IS,IS,IS,IS,
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,M,Total,Historically Underperforming,3,IS,IS,IS,IS,
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,S,11,All Students,14,14.29,50,35.71,0,
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,S,Total,All Students,14,14.29,50,35.71,0,79
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,S,11,Historically Underperforming,3,IS,IS,IS,IS,
7866,EVERGREEN COMMUNITY CS,EVERGREEN COMMUNITY CS,S,Total,Historically Underperforming,3,IS,IS,IS,IS,
788,EXETER TOWNSHIP SD,EXETER TWP SHS,E,11,All Students,318,4.09,81.13,11.95,2.83,
788,EXETER TOWNSHIP SD,EXETER TWP SHS,E,Total,All Students,318,4.09,81.13,11.95,2.83,50
788,EXETER TOWNSHIP SD,EXETER TWP SHS,E,11,Historically Underperforming,83,2.41,65.06,21.69,10.84,
788,EXETER TOWNSHIP SD,EXETER TWP SHS,E,Total,Historically Underperforming,83,2.41,65.06,21.69,10.84,
788,EXETER TOWNSHIP SD,EXETER TWP SHS,M,11,All Students,326,21.47,56.44,19.02,3.07,
788,EXETER TOWNSHIP SD,EXETER TWP SHS,M,Total,All Students,326,21.47,56.44,19.02,3.07,100
788,EXETER TOWNSHIP SD,EXETER TWP SHS,M,11,Historically Underperforming,89,6.74,51.69,32.58,8.99,
788,EXETER TOWNSHIP SD,EXETER TWP SHS,M,Total,Historically Underperforming,89,6.74,51.69,32.58,8.99,
788,EXETER TOWNSHIP SD,EXETER TWP SHS,S,11,All Students,320,33.13,39.06,18.44,9.38,
788,EXETER TOWNSHIP SD,EXETER TWP SHS,S,Total,All Students,320,33.13,39.06,18.44,9.38,100
788,EXETER TOWNSHIP SD,EXETER TWP SHS,S,11,Historically Underperforming,85,22.35,30.59,21.18,25.88,
788,EXETER TOWNSHIP SD,EXETER TWP SHS,S,Total,Historically Underperforming,85,22.35,30.59,21.18,25.88,
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,E,11,All Students,93,2.15,76.34,17.2,4.3,
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,E,Total,All Students,93,2.15,76.34,17.2,4.3,82
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,E,11,Historically Underperforming,19,0,63.16,26.32,10.53,
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,E,Total,Historically Underperforming,19,0,63.16,26.32,10.53,
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,M,11,All Students,93,10.75,63.44,20.43,5.38,
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,M,Total,All Students,93,10.75,63.44,20.43,5.38,74
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,M,11,Historically Underperforming,19,5.26,36.84,42.11,15.79,
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,M,Total,Historically Underperforming,19,5.26,36.84,42.11,15.79,
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,S,11,All Students,92,14.13,50,27.17,8.7,
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,S,Total,All Students,92,14.13,50,27.17,8.7,59
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,S,11,Historically Underperforming,19,0,36.84,31.58,31.58,
6269,FAIRFIELD AREA SD,FAIRFIELD AREA HS,S,Total,Historically Underperforming,19,0,36.84,31.58,31.58,
6737,FAIRVIEW SD,FAIRVIEW HS,E,11,All Students,117,6.84,84.62,6.84,1.71,
6737,FAIRVIEW SD,FAIRVIEW HS,E,Total,All Students,117,6.84,84.62,6.84,1.71,50
6737,FAIRVIEW SD,FAIRVIEW HS,E,11,Historically Underperforming,30,0,73.33,20,6.67,
6737,FAIRVIEW SD,FAIRVIEW HS,E,Total,Historically Underperforming,30,0,73.33,20,6.67,
6737,FAIRVIEW SD,FAIRVIEW HS,M,11,All Students,114,47.37,40.35,9.65,2.63,
6737,FAIRVIEW SD,FAIRVIEW HS,M,Total,All Students,114,47.37,40.35,9.65,2.63,100
